49.658836 0.015233 0.003100
49.244289 0.015686 0.003190
48.846699 0.016128 0.003278
48.466483 0.016556 0.003363
48.104054 0.016969 0.003445
47.759816 0.017367 0.003524
47.434165 0.017748 0.003600
47.127487 0.018111 0.003672
46.840154 0.018455 0.003741
46.572524 0.018779 0.003805
46.324939 0.019081 0.003866
46.097722 0.019361 0.003921
45.891176 0.019617 0.003973
45.705580 0.019848 0.004019
45.541190 0.020055 0.004060
45.398238 0.020234 0.004096
45.276926 0.020387 0.004127
45.177428 0.020513 0.004152
45.099889 0.020610 0.004171
45.044423 0.020678 0.004185
45.011110 0.020718 0.004193
45.000000 0.020728 0.004195
45.011110 0.020709 0.004191
45.044423 0.020661 0.004182
45.099889 0.020584 0.004167
45.177428 0.020479 0.004145
45.276926 0.020345 0.004119
45.398238 0.020183 0.004086
45.541190 0.019995 0.004049
45.705580 0.019780 0.004006
45.891176 0.019539 0.003958
46.097722 0.019274 0.003905
46.324939 0.018986 0.003847
46.572524 0.018674 0.003785
46.840154 0.018342 0.003719
47.127487 0.017989 0.003649
47.434165 0.017616 0.003575
47.759816 0.017226 0.003497
48.104054 0.016819 0.003416
48.466483 0.016395 0.003332
48.846699 0.015958 0.003245
49.244289 0.015506 0.003156
49.658836 0.015043 0.003064
50.089919 0.014568 0.002970
50.537115 0.014082 0.002875
51.000000 0.013588 0.002777
51.478151 0.013084 0.002678
51.971146 0.012574 0.002578
52.478567 0.012056 0.002477
53.000000 0.011533 0.002375
53.535035 0.011004 0.002272
54.083269 0.010471 0.002168
54.644304 0.009934 0.002064
55.217751 0.009394 0.001960
55.803226 0.008850 0.001856
56.400355 0.008304 0.001752
57.008771 0.007756 0.001648
57.628118 0.007207 0.001545
58.258047 0.006656 0.001443
58.898217 0.006103 0.001341
59.548300 0.005550 0.001242
60.207973 0.004997 0.001144
60.876925 0.004442 0.001048
61.554854 0.003888 0.000956
62.241465 0.003333 0.000868
62.936476 0.002777 0.000786
63.639610 0.002222 0.000711
64.350602 0.001667 0.000648
65.069194 0.001111 0.000598
65.795137 0.000556 0.000567
66.528190 0.000000 0.000278
66.603303 0.000000 0.000325
65.855903 0.000649 0.000658
65.115282 0.001298 0.000684
64.381674 0.001948 0.000726
63.655322 0.002597 0.000780
62.936476 0.003247 0.000845
62.225397 0.003896 0.000918
61.522354 0.004545 0.000998
60.827625 0.005195 0.001083
60.141500 0.005844 0.001171
59.464275 0.006493 0.001263
58.796258 0.007142 0.001357
58.137767 0.007790 0.001453
57.489129 0.008438 0.001550
56.850682 0.009084 0.001649
56.222771 0.009729 0.001748
55.605755 0.010372 0.001849
55.000000 0.011014 0.001949
54.405882 0.011652 0.002050
53.823787 0.012288 0.002151
53.254108 0.012919 0.002252
52.697249 0.013547 0.002353
52.153619 0.014169 0.002453
51.623638 0.014785 0.002553
51.107729 0.015394 0.002652
50.606324 0.015996 0.002750
